,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
2445,SUNW,20070919,8129,37202000,100,4.889999866485596,0.0
2446,SUNW,20070919,9912,37802000,1000,4.900000095367432,0.00205
2447,SUNW,20070919,10661,38402000,500,4.920000076293945,0.00408
2448,SUNW,20070919,11292,39002000,200,4.920000076293945,0.0
2449,SUNW,20070919,11790,39602000,100,4.929999828338623,0.00203
2450,SUNW,20070919,12250,40202000,100,4.940000057220459,0.00203
2451,SUNW,20070919,12488,40802000,116,4.940000057220459,0.0
2452,SUNW,20070919,13529,41402000,300,4.940000057220459,0.0
2453,SUNW,20070919,14295,42002000,1000,4.949999809265137,0.00202
2454,SUNW,20070919,15065,42602000,500,4.960000038146973,0.00202
2455,SUNW,20070919,17029,43202000,800,4.989999771118164,0.00605
2456,SUNW,20070919,18672,43802000,300,4.994999885559082,0.001
2457,SUNW,20070919,19479,44402000,100,5.0,0.001
2458,SUNW,20070919,20070,45002000,6500,4.989999771118164,-0.002
2459,SUNW,20070919,20518,45602000,2837,4.989999771118164,0.0
2460,SUNW,20070919,21868,46202000,300,4.985000133514404,-0.001
2461,SUNW,20070919,22100,46802000,2500,4.989999771118164,0.001
2462,SUNW,20070919,23122,47402000,400,4.989999771118164,0.0
2463,SUNW,20070919,23510,48002000,500,4.999899864196777,0.00198
2464,SUNW,20070919,23971,48602000,3800,4.989999771118164,-0.00198
2465,SUNW,20070919,24449,49202000,800,4.980000019073486,-0.002
2466,SUNW,20070919,24791,49802000,100,4.980000019073486,0.0
2467,SUNW,20070919,26765,50402000,1400,5.0,0.00402
2468,SUNW,20070919,27032,51002000,214,5.010000228881836,0.002
2469,SUNW,20070919,28110,51602000,400,5.03000020980835,0.00399
2470,SUNW,20070919,28871,52202000,100,5.014999866485596,-0.00298
2471,SUNW,20070919,30319,52802000,1000,5.039999961853027,0.00499
2472,SUNW,20070919,31898,53402000,100,5.045000076293945,0.00099
2473,SUNW,20070919,32651,54002000,500,5.019999980926514,-0.00496
